publish_date,Date,Adj Close,Close,High,Low,Open,Volume,Signal,SMA_20,SMA_50,EMA_20,Volatility_20,RSI,Momentum_10,existing_news,prob_neutral,prob_positive,prob_negative,total_comments,voted_label,article_count,label_distribution,majority_label,sentiment_score,sentiment_interpretation,day_type
2015-12-08,2015-12-08 00:00:00+00:00,27.463424682617188,34.75,34.95000076293945,34.41999816894531,34.66999816894531,13380200,0,33.930000114440915,33.32760005950928,34.23134900541044,1.0341639129283031,23.858393635305006,0.2700004577636719,True,0.934,0.037,0.028,49.0,neutral,1.0,{'neutral': 1},neutral,0.1,"0.1% Positive, 99.9% Neutral",News Day
2015-12-09,2015-12-09 00:00:00+00:00,27.51083755493164,34.810001373291016,35.220001220703125,34.5099983215332,34.880001068115234,22548300,0,34.01000022888184,33.439000091552735,34.286458754732394,1.0374159533102931,20.007657090381727,0.4500007629394531,True,0.739,0.245,0.016,48.0,neutral,1.0,{'neutral': 1},neutral,6.0,"6.0% Positive, 94.0% Neutral",News Day
2015-12-10,2015-12-10 00:00:00+00:00,27.47922134399414,34.77000045776367,35.06999969482422,34.65999984741211,34.849998474121094,17400700,0,34.10550022125244,33.53160011291504,34.33251034549728,1.0136204417281989,8.431286771748006,0.3199996948242187,False,,,,,,,,,0.0,,No News Day
2015-12-11,2015-12-11 00:00:00+00:00,27.084068298339844,34.27000045776367,34.650001525878906,34.20000076293945,34.310001373291016,21251400,0,34.19900016784668,33.61700012207032,34.32655702285598,0.930890669297697,-6.910838082452315,-0.1899986267089843,False,,,,,,,,,0.0,,No News Day
2015-12-14,2015-12-14 00:00:00+00:00,27.24214172363281,34.470001220703125,34.47999954223633,33.880001068115234,34.380001068115234,19357100,0,34.317000198364255,33.696200141906736,34.340218375031895,0.7912559503697771,0.3574500462472088,-0.2999992370605469,False,,,,,,,,,0.0,,No News Day
2015-12-15,2015-12-15 00:00:00+00:00,27.803253173828125,35.18000030517578,35.349998474121094,34.63999938964844,34.650001525878906,24365900,0,34.471000289916994,33.7756001663208,34.42019760647417,0.6177627536441542,12.13137037568167,0.0900001525878906,False,,,,,,,,,0.0,,No News Day
2015-12-16,2015-12-16 00:00:00+00:00,27.898090362548828,35.29999923706055,35.470001220703125,34.77000045776367,35.36000061035156,23257900,-1,34.6040002822876,33.84680015563965,34.50398823795859,0.4719433827650726,12.467251026173344,0.4699974060058594,False,,,,,,,,,0.0,,No News Day
2015-12-17,2015-12-17 00:00:00+00:00,27.589874267578125,34.90999984741211,35.369998931884766,34.7599983215332,35.31999969482422,24963600,-1,34.6915002822876,33.89860015869141,34.542656010287494,0.3314445299399075,7.085249931004015,0.8699989318847656,False,,,,,,,,,0.0,,No News Day
2015-12-18,2015-12-18 00:00:00+00:00,26.767940521240234,33.869998931884766,34.75,33.86000061035156,34.72999954223633,41336600,0,34.67000026702881,33.925600128173826,34.478593431392,0.3698933302348217,-13.0036548277606,-1.0699996948242188,False,,,,,,,,,0.0,,No News Day
2015-12-21,2015-12-21 00:00:00+00:00,27.060365676879883,34.2400016784668,34.29999923706055,33.81999969482422,34.11000061035156,18006800,1,34.649000358581546,33.9676001739502,34.455870407303884,0.3822082164674203,-11.899791072255184,-0.75,True,0.812,0.051,0.138,10.0,neutral,1.0,{'neutral': 1},neutral,-1.6,"1.6% Negative, 98.4% Neutral",News Day
2015-12-22,2015-12-22 00:00:00+00:00,27.447622299194336,34.72999954223633,34.779998779296875,34.27000045776367,34.36000061035156,18422000,0,34.66150035858154,34.01800018310547,34.48197794396412,0.3804743497680012,-0.5575462843807202,-0.0200004577636718,False,,,,,,,,,0.0,,No News Day
2015-12-23,2015-12-23 00:00:00+00:00,27.66098976135254,35.0,35.04999923706055,34.779998779296875,34.95000076293945,12526500,-1,34.69350032806396,34.077200164794924,34.5313133778723,0.3806956122067771,12.52611158870198,0.1899986267089843,False,,,,,,,,,0.0,,No News Day
2015-12-24,2015-12-24 00:00:00+00:00,27.645193099975582,34.97999954223633,35.2599983215332,34.959999084472656,35.06999969482422,5893800,-1,34.72000026702881,34.120800170898434,34.57404539352602,0.3812996238709918,1.221238885583233,0.2099990844726562,True,0.382,0.572,0.045,54.0,positive,1.0,{'positive': 1},positive,32.6,"32.6% Positive, 67.4% Neutral",News Day
2015-12-28,2015-12-28 00:00:00+00:00,27.60567855834961,34.93000030517578,35.0,34.56999969482422,34.95000076293945,9449400,-1,34.743500328063966,34.16440017700195,34.607945861302184,0.3789079185346515,-0.3633276264285285,0.6599998474121094,True,0.923,0.048,0.029,6.0,neutral,1.0,{'neutral': 1},neutral,0.1,"0.1% Positive, 99.9% Neutral",News Day
2015-12-29,2015-12-29 00:00:00+00:00,28.008739471435547,35.439998626708984,35.59000015258789,35.0099983215332,35.0099983215332,14188600,-1,34.77700023651123,34.212400131225586,34.68718898181712,0.409737769134992,10.13262147529889,0.9699974060058594,True,0.596,0.356,0.048,16.0,"tie:neutral,positive",2.0,"{'neutral': 1, 'positive': 1}",neutral,12.4,"12.4% Positive, 87.6% Neutral",News Day
2015-12-30,2015-12-30 00:00:00+00:00,27.653095245361328,34.9900016784668,35.45000076293945,34.95000076293945,35.380001068115234,11566800,-1,34.772000312805176,34.24040016174317,34.71602828625994,0.40631310403681,3.219188063207,-0.1899986267089843,False,,,,,,,,,0.0,,No News Day
2015-12-31,2015-12-31 00:00:00+00:00,27.22632598876953,34.45000076293945,34.959999084472656,34.439998626708984,34.81999969482422,14736700,-1,34.753000259399414,34.26060020446777,34.69069233165799,0.4122988137858156,-4.087708482106578,-0.8499984741210938,False,,,,,,,,,0.0,,No News Day
2016-01-04,2016-01-04 00:00:00+00:00,26.86277961730957,33.9900016784668,34.0099983215332,33.459999084472656,33.880001068115234,27882200,-1,34.75050029754639,34.27300025939942,34.62395988849693,0.4169746741705114,-3.555813633236667,-0.9199981689453124,True,0.702,0.271,0.027,13.0,neutral,2.0,{'neutral': 2},neutral,7.3,"7.3% Positive, 92.7% Neutral",News Day
2016-01-05,2016-01-05 00:00:00+00:00,26.736331939697266,33.83000183105469,34.0,33.529998779296875,33.959999084472656,16709500,-1,34.69500045776367,34.26160026550293,34.54834483540719,0.461877909638731,-9.59432381927543,-0.0399971008300781,False,,,,,,,,,0.0,,No News Day
2016-01-06,2016-01-06 00:00:00+00:00,26.14358711242676,33.08000183105469,33.52000045776367,32.79999923706055,33.25,25491300,-1,34.599500465393064,34.22520027160645,34.40850264451648,0.5800219024010044,-45.531352170765786,-1.1599998474121094,False,,,,,,,,,0.0,,No News Day
2016-01-07,2016-01-07 00:00:00+00:00,25.16360855102539,31.84000015258789,33.0099983215332,31.84000015258789,32.279998779296875,37680500,-1,34.45400047302246,34.17020027160645,34.1638833595709,0.8448254148169225,-81.15311885190766,-2.889999389648437,False,,,,,,,,,0.0,,No News Day
2016-01-08,2016-01-08 00:00:00+00:00,24.902807235717773,31.51000022888184,32.220001220703125,31.43000030517578,32.09000015258789,29953800,-1,34.289000415802,34.11100025177002,33.91113258521956,1.065160478834417,-80.26681276337999,-3.489999771118164,False,,,,,,,,,0.0,,No News Day
2016-01-11,2016-01-11 00:00:00+00:00,25.337474822998047,32.060001373291016,32.220001220703125,31.68000030517578,31.809999465942383,27732400,-1,34.15350046157837,34.058000297546386,33.734834374559696,1.1681438494466456,-31.23556343593316,-2.9199981689453125,False,,,,,,,,,0.0,,No News Day
2016-01-12,2016-01-12 00:00:00+00:00,25.827470779418945,32.68000030517578,32.88999938964844,32.27000045776367,32.7599983215332,28587700,-1,34.074000453948976,34.03100032806397,33.63437398699932,1.213040252825987,-23.679438721652204,-2.25,True,0.02,0.482,0.499,105.0,"tie:negative,positive",2.0,"{'negative': 1, 'positive': 1}",negative,-1.7,"1.7% Negative, 98.3% Neutral",News Day
2016-01-13,2016-01-13 00:00:00+00:00,25.21892547607422,31.90999984741211,32.93000030517578,31.82999992370605,32.7599983215332,34445700,-1,33.94600038528442,33.992000312805175,33.4701478784672,1.300936264283017,-54.62466091943449,-3.529998779296875,False,,,,,,,,,0.0,,No News Day
2016-01-14,2016-01-14 00:00:00+00:00,25.874889373779297,32.7400016784668,32.869998931884766,31.799999237060547,31.96999931335449,48728200,-1,33.824000453948976,33.96460033416748,33.400610145133825,1.293511449391753,-33.14733385756469,-2.25,True,0.052,0.49,0.459,80.0,"tie:negative,positive",2.0,"{'negative': 1, 'positive': 1}",positive,2.9,"2.9% Positive, 97.1% Neutral",News Day
2016-01-15,2016-01-15 00:00:00+00:00,23.51974868774414,29.76000022888184,30.5,29.450000762939453,29.729999542236328,76373900,-1,33.54700050354004,33.8736003112793,33.053885391205064,1.5319958000408296,-60.01040791878734,-4.690000534057617,True,0.021,0.019,0.96,44.0,negative,2.0,{'negative': 2},negative,-92.1,"92.1% Negative, 7.900000000000006% Neutral",News Day
2016-01-19,2016-01-19 00:00:00+00:00,23.551362991333008,29.799999237060547,30.059999465942383,29.479999542236328,29.979999542236328,28878100,0,33.29150047302246,33.786600265502926,32.743991471762726,1.7086445453268129,-58.06261898775875,-4.19000244140625,False,,,,,,,,,0.0,,No News Day
2016-01-20,2016-01-20 00:00:00+00:00,23.385400772094727,29.59000015258789,29.8700008392334,29.209999084472656,29.350000381469727,39598200,0,33.07750053405762,33.698400268554686,32.44361134612703,1.89070276743525,-76.22106824426717,-4.240001678466797,False,,,,,,,,,0.0,,No News Day
2016-01-21,2016-01-21 00:00:00+00:00,23.440717697143555,29.65999984741211,30.030000686645508,29.239999771118164,29.649999618530277,30157400,0,32.848500442504886,33.61480026245117,32.17850548910656,2.0157206277657447,-64.29623108108538,-3.420001983642578,False,,,,,,,,,0.0,,No News Day
2016-01-22,2016-01-22 00:00:00+00:00,23.65410423278809,29.93000030517578,30.239999771118164,29.51000022888184,30.1200008392334,25326500,0,32.608500480651855,33.54640029907227,31.96436213825601,2.0650610783667225,-48.26052472636408,-1.9099998474121092,True,0.882,0.056,0.062,15.0,neutral,1.0,{'neutral': 1},neutral,-0.1,"0.1% Negative, 99.9% Neutral",News Day
2016-01-25,2016-01-25 00:00:00+00:00,23.393295288085938,29.600000381469727,30.21999931335449,29.56999969482422,29.989999771118164,26441000,0,32.33850049972534,33.474200325012205,31.73918482808589,2.08880311979509,-47.06773647402412,-1.9099998474121092,True,0.106,0.866,0.027,7.0,positive,1.0,{'positive': 1},positive,75.0,"75.0% Positive, 25.0% Neutral",News Day
2016-01-26,2016-01-26 00:00:00+00:00,23.662006378173828,29.940000534057617,30.049999237060547,29.61000061035156,29.61000061035156,24754900,0,32.086500549316405,33.41580032348633,31.567833942940336,2.0571323472206395,-38.101113062573575,-2.1200008392333984,False,,,,,,,,,0.0,,No News Day
2016-01-27,2016-01-27 00:00:00+00:00,23.559267044067383,29.809999465942383,30.21999931335449,29.63999938964844,29.8799991607666,26384100,0,31.83050050735473,33.3640002822876,31.4004211356072,2.002502674641652,-30.78316386342064,-2.8700008392333984,True,0.114,0.021,0.865,16.0,negative,1.0,{'negative': 1},negative,-74.8,"74.8% Negative, 25.200000000000003% Neutral",News Day
2016-01-28,2016-01-28 00:00:00+00:00,23.68572235107422,29.96999931335449,30.18000030517578,29.75,30.020000457763672,22028100,0,31.55700054168701,33.32120025634766,31.264190485868845,1.8514185979496445,-15.97846199516468,-1.9400005340576167,False,,,,,,,,,0.0,,No News Day
2016-01-29,2016-01-29 00:00:00+00:00,24.51554679870605,31.020000457763672,31.030000686645508,30.100000381469727,30.209999084472656,38311400,0,31.358500480651852,33.29960029602051,31.24093429271597,1.6676818526613906,-2.2962164852031464,-1.720001220703125,False,,,,,,,,,0.0,,No News Day
2016-02-01,2016-02-01 00:00:00+00:00,24.357484817504883,30.81999969482422,31.1200008392334,30.63999938964844,30.71999931335449,19015100,-1,31.17700042724609,33.26320030212403,31.200845283392947,1.5029069408711295,-8.710185362610531,1.0599994659423828,False,,,,,,,,,0.0,,No News Day
2016-02-02,2016-02-02 00:00:00+00:00,23.551362991333008,29.799999237060547,30.489999771118164,29.6299991607666,30.450000762939453,24994300,-1,30.967500305175783,33.196000289916995,31.067431374218437,1.3768997670378336,-25.552438166640695,0.0,True,0.52,0.437,0.043,1.0,neutral,1.0,{'neutral': 1},neutral,18.9,"18.9% Positive, 81.1% Neutral",News Day
2016-02-03,2016-02-03 00:00:00+00:00,23.39191055297852,29.34000015258789,29.71999931335449,28.520000457763672,29.71999931335449,44660100,0,30.74300022125244,33.096800308227536,30.902914115015523,1.245371270118429,-22.851698489535963,-0.25,True,0.025,0.077,0.898,73.0,negative,1.0,{'negative': 1},negative,-80.0,"80.0% Negative, 20.0% Neutral",News Day
2016-02-04,2016-02-04 00:00:00+00:00,23.7347354888916,29.770000457763672,29.8799991607666,29.11000061035156,29.13999938964844,29257800,0,30.57750015258789,32.99900032043457,30.795017576229636,1.1333552648119734,-28.02689775025476,0.1100006103515625,False,,,,,,,,,0.0,,No News Day
2016-02-05,2016-02-05 00:00:00+00:00,23.15273094177246,29.040000915527344,29.76000022888184,28.90999984741211,29.57999992370605,27957500,0,30.437500190734863,32.89020034790039,30.627873132353223,1.1420984112092811,-10.36950069226694,-0.8899993896484375,False,,,,,,,,,0.0,,No News Day
2016-02-08,2016-02-08 00:00:00+00:00,22.97732353210449,28.81999969482422,28.979999542236328,28.299999237060547,28.739999771118164,28725900,0,30.30300016403198,32.77940032958984,30.45569470973141,1.167264756320999,-15.040723982845122,-0.7800006866455078,False,,,,,,,,,0.0,,No News Day
2016-02-09,2016-02-09 00:00:00+00:00,22.969356536865234,28.809999465942383,29.149999618530277,28.40999984741211,28.489999771118164,22902600,0,30.14050006866455,32.6666003036499,30.298961829370555,1.1355848349709408,-11.509839738582317,-1.1300010681152344,False,,,,,,,,,0.0,,No News Day
2016-02-10,2016-02-10 00:00:00+00:00,22.506940841674805,28.229999542236328,29.0,28.190000534057617,28.8799991607666,27267800,0,29.91800003051758,32.54200031280518,30.10191780202444,1.0440894018395084,-23.457970014314867,-1.579999923706055,False,,,,,,,,,0.0,,No News Day
2016-02-11,2016-02-11 00:00:00+00:00,22.498964309692383,28.21999931335449,28.40999984741211,27.68000030517578,27.82999992370605,28450200,1,29.733500003814697,32.41100028991699,29.92268746977016,0.9985955629770038,-30.274492705315964,-1.75,False,,,,,,,,,0.0,,No News Day
2016-02-12,2016-02-12 00:00:00+00:00,22.833818435668945,28.63999938964844,28.700000762939453,28.13999938964844,28.56999969482422,19699000,1,29.52849988937378,32.2820002746582,29.800526700234755,0.7349493074044283,-13.93083544230295,-2.3800010681152344,False,,,,,,,,,0.0,,No News Day
2016-02-16,2016-02-16 00:00:00+00:00,22.94543838500977,28.780000686645508,28.950000762939453,28.36000061035156,28.75,30705200,0,29.479499912261964,32.16100025177002,29.703333746559583,0.7511919615477165,-17.783030978015148,-2.039999008178711,False,,,,,,,,,0.0,,No News Day
2016-02-17,2016-02-17 00:00:00+00:00,23.495553970336918,29.46999931335449,29.6200008392334,28.729999542236328,28.86000061035156,27691700,1,29.46299991607666,32.06960021972656,29.681111419587676,0.7473962996361088,-3.531857404487738,-0.3299999237060547,True,0.023,0.018,0.959,47.0,negative,1.0,{'negative': 1},negative,-91.9,"91.9% Negative, 8.099999999999994% Neutral",News Day
2016-02-18,2016-02-18 00:00:00+00:00,23.455690383911133,29.420000076293945,29.76000022888184,29.3799991607666,29.530000686645508,20623300,0,29.45449991226196,31.95920024871826,29.65624367260732,0.7468424152226235,-6.4770100307534335,0.0799999237060546,False,,,,,,,,,0.0,,No News Day
2016-02-19,2016-02-19 00:00:00+00:00,22.889625549316406,28.709999084472656,29.32999992370605,28.709999084472656,29.200000762939453,42056700,0,29.40699987411499,31.83360019683838,29.56612514040402,0.7631177206933749,-47.26710495068215,-1.0600013732910156,False,,,,,,,,,0.0,,No News Day
2016-02-22,2016-02-22 00:00:00+00:00,23.399883270263672,29.350000381469727,29.540000915527344,29.0,29.11000061035156,23893100,1,29.37799987792969,31.72560020446777,29.545541830029325,0.7531521113149777,-22.21169057565865,0.3099994659423828,True,0.715,0.276,0.009,4.0,neutral,1.0,{'neutral': 1},neutral,7.6,"7.6% Positive, 92.4% Neutral",News Day
2016-02-23,2016-02-23 00:00:00+00:00,22.96138381958008,28.799999237060547,29.350000381469727,28.600000381469727,29.299999237060547,26638200,1,29.33799982070923,31.60540016174316,29.474537773556108,0.7619339789919083,-15.817297696480566,-0.0200004577636718,False,,,,,,,,,0.0,,No News Day
2016-02-24,2016-02-24 00:00:00+00:00,23.272321701049805,29.190000534057617,29.299999237060547,28.3799991607666,28.520000457763672,21593600,1,29.300499820709227,31.493800163269043,29.447438988841967,0.7490941304242049,-1.3983156264729644,0.3800010681152344,False,,,,,,,,,0.0,,No News Day
2016-02-25,2016-02-25 00:00:00+00:00,23.615144729614254,29.6200008392334,29.6200008392334,28.950000762939453,29.31999969482422,17571400,1,29.29099988937378,31.40080017089844,29.463873450784007,0.74347634184997,-1.365190302639988,1.3900012969970703,False,,,,,,,,,0.0,,No News Day
2016-02-26,2016-02-26 00:00:00+00:00,23.758657455444336,29.799999237060547,30.07999992370605,29.700000762939453,29.8799991607666,19902200,1,29.282499885559083,31.307400131225585,29.495885430429396,0.7362415029910576,11.251655580077797,1.579999923706055,False,,,,,,,,,0.0,,No News Day
2016-02-29,2016-02-29 00:00:00+00:00,23.59122467041016,29.59000015258789,30.13999938964844,29.57999992370605,29.71999931335449,22903100,1,29.21099987030029,31.19560012817383,29.504848737301632,0.6186735639540153,11.459996258213522,0.9500007629394532,True,0.931,0.052,0.017,11.0,neutral,1.0,{'neutral': 1},neutral,0.2,"0.2% Positive, 99.8% Neutral",News Day
2016-03-01,2016-03-01 00:00:00+00:00,24.213098526000977,30.3700008392334,30.530000686645508,29.75,29.93000030517578,25502600,1,29.188499927520752,31.097000160217284,29.58724417558085,0.5627311435333164,18.940752308985797,1.5900001525878906,False,,,,,,,,,0.0,,No News Day
2016-03-02,2016-03-02 00:00:00+00:00,24.348634719848636,30.540000915527344,30.8700008392334,30.1200008392334,30.299999237060547,23779800,1,29.22550001144409,31.00960018157959,29.677982912718605,0.6258427517714484,27.40911140577522,1.0700016021728516,True,0.718,0.257,0.025,16.0,neutral,2.0,{'neutral': 2},neutral,6.5,"6.5% Positive, 93.5% Neutral",News Day
2016-03-03,2016-03-03 00:00:00+00:00,24.380523681640625,30.57999992370605,31.350000381469727,30.540000915527344,31.1299991607666,25625200,0,29.2875,30.94380020141601,29.76388929471741,0.6953448068302134,27.878082449463164,1.1599998474121094,True,0.067,0.916,0.017,69.0,positive,1.0,{'positive': 1},positive,83.9,"83.9% Positive, 16.099999999999994% Neutral",News Day
2016-03-04,2016-03-04 00:00:00+00:00,24.42038345336914,30.6299991607666,30.86000061035156,30.049999237060547,30.5,20356800,1,29.330499935150147,30.87160015106201,29.846375948626854,0.7511079894251522,24.717472467683308,1.920000076293945,True,0.172,0.675,0.153,20.0,positive,1.0,{'positive': 1},positive,43.2,"43.2% Positive, 56.8% Neutral",News Day
2016-03-07,2016-03-07 00:00:00+00:00,24.66754722595215,30.940000534057617,31.1200008392334,30.5,30.59000015258789,18858200,1,29.42549991607666,30.79580017089844,29.95053067104883,0.828591182091254,26.02384197958148,1.5900001525878906,False,,,,,,,,,0.0,,No News Day
2016-03-08,2016-03-08 00:00:00+00:00,24.364580154418945,30.559999465942383,30.8799991607666,30.3799991607666,30.82999992370605,19104900,1,29.51249990463257,30.707000160217284,30.008575318181556,0.8526670956562431,15.521766835038475,1.760000228881836,False,,,,,,,,,0.0,,No News Day
2016-03-09,2016-03-09 00:00:00+00:00,24.61173248291016,30.8700008392334,31.040000915527344,30.670000076293945,30.82999992370605,14707800,1,29.61549997329712,30.624800186157227,30.09061584399601,0.8870680263022045,19.369436523008886,1.6800003051757812,True,0.773,0.218,0.009,24.0,neutral,1.0,{'neutral': 1},neutral,4.7,"4.7% Positive, 95.3% Neutral",News Day
2016-03-10,2016-03-10 00:00:00+00:00,24.91469955444336,31.25,31.399999618530277,30.3799991607666,31.13999938964844,29584800,1,29.766499996185303,30.551200180053712,30.201033382663056,0.8958049228734859,32.891669378474546,1.6299991607666016,False,,,,,,,,,0.0,,No News Day
2016-03-11,2016-03-11 00:00:00+00:00,25.3213005065918,31.76000022888184,31.790000915527344,31.530000686645508,31.670000076293945,22811200,1,29.94350004196167,30.47760021209717,30.349506415636277,0.923456357180109,32.20554273453166,1.960000991821289,True,0.608,0.381,0.011,45.0,neutral,1.0,{'neutral': 1},neutral,14.5,"14.5% Positive, 85.5% Neutral",News Day
2016-03-14,2016-03-14 00:00:00+00:00,25.05820083618164,31.43000030517578,31.690000534057617,31.299999237060547,31.65999984741211,17438600,0,30.08300008773804,30.406400184631348,30.45241059559241,0.9269084169610854,36.714090551689615,1.8400001525878904,False,,,,,,,,,0.0,,No News Day
2016-03-15,2016-03-15 00:00:00+00:00,25.233604431152344,31.649999618530277,31.649999618530277,31.059999465942383,31.34000015258789,16927700,1,30.226500034332275,30.350400161743163,30.56646669301507,0.936675544904958,35.35980972782795,1.279998779296875,False,,,,,,,,,0.0,,No News Day
2016-03-16,2016-03-16 00:00:00+00:00,25.26549530029297,31.690000534057617,31.799999237060547,31.170000076293945,31.489999771118164,26298400,1,30.33750009536743,30.30440013885498,30.673469915971506,0.9731387241643712,31.896561718892485,1.1499996185302734,True,0.275,0.713,0.012,161.0,positive,1.0,{'positive': 1},positive,50.8,"50.8% Positive, 49.2% Neutral",News Day
2016-03-17,2016-03-17 00:00:00+00:00,25.496700286865234,31.979999542236328,32.16999816894531,31.700000762939453,31.76000022888184,22865300,1,30.46550006866455,30.267400093078614,30.797901308949104,1.0136255624861026,32.73424104804181,1.3999996185302734,True,0.882,0.056,0.062,2.0,neutral,1.0,{'neutral': 1},neutral,-0.1,"0.1% Negative, 99.9% Neutral",News Day
2016-03-18,2016-03-18 00:00:00+00:00,26.05479049682617,32.68000030517578,32.689998626708984,32.060001373291016,32.15999984741211,49934200,0,30.66400012969971,30.259400062561035,30.977148832399266,1.0401285584754938,39.99622733869401,2.05000114440918,False,,,,,,,,,0.0,,No News Day
2016-03-21,2016-03-21 00:00:00+00:00,25.78372383117676,32.34000015258789,32.41999816894531,31.950000762939453,32.22999954223633,21760900,0,30.81350011825561,30.26940006256104,31.10694419622676,1.0560815546602302,30.85597370393279,1.3999996185302734,True,0.018,0.014,0.968,19.0,negative,1.0,{'negative': 1},negative,-93.7,"93.7% Negative, 6.299999999999997% Neutral",News Day
2016-03-22,2016-03-22 00:00:00+00:00,25.767772674560547,32.31999969482422,32.459999084472656,31.950000762939453,32.15999984741211,22200400,0,30.9895001411438,30.28560005187988,31.22247329133128,0.9943707813770714,28.5368731445966,1.760000228881836,True,0.577,0.027,0.396,20.0,neutral,1.0,{'neutral': 1},neutral,-15.6,"15.6% Negative, 84.4% Neutral",News Day
2016-03-23,2016-03-23 00:00:00+00:00,25.512645721435547,32.0,32.470001220703125,31.979999542236328,32.470001220703125,18765300,0,31.13000011444092,30.28440002441406,31.29652345406163,0.9226619967642627,23.21033577688098,1.1299991607666016,True,0.638,0.089,0.272,51.0,neutral,1.0,{'neutral': 1},neutral,-6.6,"6.6% Negative, 93.4% Neutral",News Day
2016-03-24,2016-03-24 00:00:00+00:00,25.416969299316406,31.8799991607666,31.950000762939453,31.700000762939453,31.8700008392334,14211900,0,31.243000030517575,30.26840000152588,31.352092568985917,0.8645601005830261,20.840723681939263,0.6299991607666016,False,,,,,,,,,0.0,,No News Day
2016-03-28,2016-03-28 00:00:00+00:00,25.43292236328125,31.899999618530277,32.0,31.6200008392334,31.8700008392334,11433000,0,31.348000049591064,30.26819999694824,31.40427419275204,0.8055960941571796,17.049508851736675,0.1399993896484375,False,,,,,,,,,0.0,,No News Day
2016-03-29,2016-03-29 00:00:00+00:00,25.81561279296875,32.380001068115234,32.439998626708984,31.729999542236328,31.93000030517578,15313200,0,31.48750009536743,30.26099998474121,31.497200561834248,0.7224218581106164,28.458476444794712,0.9500007629394532,False,,,,,,,,,0.0,,No News Day
2016-03-30,2016-03-30 00:00:00+00:00,26.078712463378903,32.709999084472656,32.75,32.290000915527344,32.45000076293945,16598000,0,31.604500007629397,30.31999996185303,31.612705183037907,0.721398243251498,28.470920088371727,1.0599994659423828,False,,,,,,,,,0.0,,No News Day
2016-03-31,2016-03-31 00:00:00+00:00,25.79169464111328,32.349998474121094,32.65999984741211,32.31999969482422,32.529998779296875,17880000,-1,31.69499988555908,30.37099994659424,31.68292359171249,0.6938336737708963,18.710314121990606,0.6599979400634766,False,,,,,,,,,0.0,,No News Day
2016-04-01,2016-04-01 00:00:00+00:00,25.871417999267575,32.45000076293945,32.470001220703125,32.099998474121094,32.27000045776367,18049700,0,31.788499927520757,30.42819995880127,31.755978560400777,0.660886741761475,13.382312646004252,0.470001220703125,False,,,,,,,,,0.0,,No News Day
2016-04-04,2016-04-04 00:00:00+00:00,25.512645721435547,32.0,32.380001068115234,31.739999771118164,32.20000076293945,21581600,-1,31.856999969482423,30.474999961853023,31.779218697505463,0.6029496602187155,11.190935394797364,-0.6800003051757812,False,,,,,,,,,0.0,,No News Day
2016-04-05,2016-04-05 00:00:00+00:00,25.43292236328125,31.899999618530277,32.119998931884766,31.71999931335449,31.88999938964844,20080000,0,31.90499992370605,30.51439994812012,31.790721642364968,0.5629947487620247,5.502098938509647,-0.4400005340576172,False,,,,,,,,,0.0,,No News Day
2016-04-06,2016-04-06 00:00:00+00:00,25.576431274414062,32.08000183105469,32.22999954223633,31.770000457763672,31.96999931335449,15740600,0,31.98100004196167,30.563999977111816,31.81827213652589,0.4661362875152948,8.020721281253728,-0.2399978637695312,False,,,,,,,,,0.0,,No News Day
2016-04-07,2016-04-07 00:00:00+00:00,25.15387344360352,31.549999237060547,31.899999618530277,31.350000381469727,31.88999938964844,23738200,0,32.01499996185303,30.59619995117188,31.79272233657681,0.4010971995691696,-8.741737705857588,-0.4500007629394531,False,,,,,,,,,0.0,,No News Day
2016-04-08,2016-04-08 00:00:00+00:00,25.21765899658203,31.6299991607666,32.02000045776367,31.479999542236328,31.76000022888184,17031900,0,32.03399991989136,30.63259994506836,31.777224891261557,0.3708085769202793,-32.71075956910269,-0.25,False,,,,,,,,,0.0,,No News Day
2016-04-11,2016-04-11 00:00:00+00:00,25.249555587768555,31.670000076293945,32.34000015258789,31.65999984741211,31.899999618530277,19707700,0,32.02949991226196,30.666599960327147,31.767013004121782,0.3748330202080555,-19.240043767335838,-0.2299995422363281,False,,,,,,,,,0.0,,No News Day
2016-04-12,2016-04-12 00:00:00+00:00,25.401031494140625,31.86000061035156,31.940000534057617,31.3799991607666,31.8799991607666,16774200,0,32.05099992752075,30.683399963378907,31.775868966619857,0.3501564529311043,-11.908595421792684,-0.5200004577636719,True,0.023,0.008,0.97,28.0,negative,1.0,{'negative': 1},negative,-94.0,"94.0% Negative, 6.0% Neutral",News Day
2016-04-13,2016-04-13 00:00:00+00:00,25.616291046142575,32.130001068115234,32.18000030517578,31.950000762939453,31.96999931335449,19968100,0,32.075,30.70959999084473,31.809595833428943,0.3374440422913876,3.4571191722140355,-0.5799980163574219,False,,,,,,,,,0.0,,No News Day
2016-04-14,2016-04-14 00:00:00+00:00,25.35319709777832,31.799999237060547,31.88999938964844,31.549999237060547,31.780000686645508,21620900,0,32.080499935150144,30.749599990844725,31.80868187187005,0.3316860434514697,-1.4519040160345753,-0.5499992370605469,False,,,,,,,,,0.0,,No News Day
